4.0, -9.0, 7.0, 4.0, 2.0, 6.0, -5.0, -1.0, -9.0, -4.0, 53.0, 8.0, 5.0, -7.0, -8.0, -7.0, 17.0, 241.0
4.0, -9.0, -9.0, 6.0, 9.0, -9.0, 2.0, 7.0, 1.0, -3.0, 0.0, 1.0, 2.0, -4.0, 2.0, -6.0, 52.0, 371.0
4.0, 1.0, -3.0, -1.0, 4.0, -5.0, -5.0, -3.0, 4.0, 9.0, 90.0, -10.0, 1.0, 4.0, -10.0, -8.0, 40.0, 131.0
-6.0, -7.0, -4.0, -6.0, 0.0, -1.0, 0.0, -3.0, 3.0, 7.0, 30.0, 7.0, -3.0, 9.0, 1.0, 2.0, 29.0, 131.0
7.0, 4.0, 2.0, -3.0, 2.0, 2.0, 5.0, 6.0, 2.0, 5.0, 27.0, 9.0, -2.0, 4.0, 0.0, 7.0, 12.0, 45.0
1.0, -7.0, 8.0, 2.0, -10.0, -5.0, 0.0, 0.0, 1.0, -6.0, 80.0, -8.0, -2.0, 8.0, 4.0, -7.0, 70.0, 281.0
5.0, -3.0, 7.0, 8.0, 9.0, -6.0, -9.0, 9.0, -6.0, 5.0, 37.0, -2.0, 5.0, 7.0, 9.0, 5.0, 72.0, 183.0
1.0, 9.0, 0.0, 0.0, -8.0, -9.0, 5.0, -9.0, 6.0, 2.0, 6.0, -1.0, 2.0, 8.0, 5.0, -10.0, 30.0, 181.0
2.0, 9.0, -10.0, -10.0, 0.0, 1.0, 5.0, 0.0, 4.0, -5.0, 91.0, -2.0, 3.0, -9.0, -2.0, -3.0, 49.0, 311.0
0.0, 5.0, 3.0, -2.0, 5.0, -9.0, -7.0, 3.0, 1.0, -4.0, 17.0, 8.0, -6.0, -10.0, 0.0, 5.0, 84.0, 151.0
-4.0, -6.0, 5.0, -3.0, -9.0, 4.0, 9.0, -2.0, 2.0, 2.0, 51.0, 6.0, -3.0, 1.0, 5.0, -2.0, 90.0, 181.0
2.0, 5.0, -2.0, -4.0, -10.0, 4.0, 0.0, -9.0, 8.0, 8.0, 73.0, -4.0, 9.0, -2.0, -3.0, 7.0, 7.0, 137.0
1.0, 3.0, 7.0, -10.0, 6.0, 3.0, 4.0, 0.0, 5.0, 9.0, 79.0, -10.0, -8.0, 8.0, -8.0, 6.0, 42.0, 193.0
-1.0, 2.0, -6.0, -3.0, -10.0, -6.0, -1.0, 1.0, 4.0, 3.0, 21.0, 8.0, 4.0, 0.0, -3.0, 5.0, 72.0, 154.0
3.0, -4.0, -10.0, -3.0, -1.0, -2.0, -9.0, -2.0, 9.0, -1.0, 12.0, -4.0, -2.0, 8.0, -4.0, 5.0, 5.0, 160.0
6.0, 0.0, -4.0, -1.0, 6.0, -2.0, -3.0, -5.0, 6.0, 3.0, 88.0, 7.0, 8.0, 9.0, -9.0, 6.0, 87.0, 152.0
-6.0, 8.0, -10.0, -2.0, -2.0, 9.0, 3.0, -5.0, -5.0, -7.0, 82.0, -8.0, 4.0, -2.0, -4.0, 6.0, 92.0, 241.0
-9.0, 5.0, 1.0, -1.0, -9.0, -5.0, -7.0, -8.0, -5.0, -4.0, 51.0, 7.0, 7.0, 7.0, -1.0, 9.0, 67.0, 106.0
-5.0, 8.0, 1.0, -10.0, -3.0, 8.0, 4.0, -9.0, 0.0, 8.0, 9.0, 8.0, -9.0, -7.0, 2.0, 1.0, 40.0, 228.0
9.0, -8.0, 1.0, 8.0, -1.0, -1.0, 2.0, -8.0, -10.0, -8.0, 37.0, 2.0, -2.0, -4.0, 1.0, -1.0, 6.0, 271.0
-3.0, 5.0, 1.0, 0.0, -10.0, -9.0, -2.0, 3.0, 9.0, -8.0, 44.0, 2.0, 7.0, -6.0, -9.0, 0.0, 77.0, 191.0
4.0, 8.0, 5.0, 5.0, -1.0, 0.0, -8.0, 5.0, 0.0, 8.0, 15.0, -10.0, -7.0, -1.0, -3.0, -5.0, 11.0, 221.0
0.0, -10.0, 6.0, -4.0, 1.0, 9.0, -8.0, 1.0, -5.0, -1.0, 64.0, -3.0, -2.0, 6.0, 4.0, 1.0, 35.0, 186.0
-2.0, -6.0, -3.0, -1.0, -10.0, -6.0, 7.0, 4.0, 5.0, 1.0, 44.0, 4.0, 4.0, -5.0, 3.0, 5.0, 72.0, 131.0
3.0, 4.0, 8.0, 0.0, 8.0, 8.0, -10.0, -3.0, -6.0, -7.0, 56.0, -7.0, -3.0, -8.0, -2.0, 0.0, 82.0, 231.0
9.0, -2.0, -6.0, -9.0, -4.0, 0.0, -7.0, -5.0, -5.0, 3.0, 45.0, 9.0, -2.0, 4.0, -8.0, 5.0, 7.0, 201.0
9.0, 9.0, 7.0, 5.0, -7.0, 8.0, 7.0, 9.0, 5.0, 2.0, 21.0, -6.0, 0.0, 7.0, 1.0, -6.0, 32.0, 72.0
8.0, 3.0, -2.0, -1.0, -10.0, 2.0, -5.0, -8.0, 5.0, 4.0, 1.0, -2.0, -5.0, 9.0, 9.0, -3.0, 8.0, 231.0
-4.0, -6.0, -6.0, -7.0, -8.0, -8.0, 5.0, 7.0, 4.0, -6.0, 92.0, -2.0, 1.0, -9.0, 9.0, -7.0, 39.0, 151.0
1.0, -7.0, -4.0, 2.0, -4.0, 3.0, -2.0, -6.0, -3.0, 3.0, 75.0, 0.0, -9.0, 1.0, -8.0, 2.0, 45.0, 141.0
-1.0, -6.0, -1.0, 0.0, 8.0, 7.0, 1.0, 1.0, -5.0, 5.0, 83.0, 3.0, 9.0, 9.0, -2.0, -5.0, 95.0, 151.0
5.0, -8.0, -9.0, 2.0, -4.0, -1.0, 9.0, -8.0, -10.0, -4.0, 58.0, -4.0, -3.0, -10.0, 6.0, -10.0, 77.0, 241.0
0.0, -2.0, 0.0, -1.0, -9.0, -6.0, 5.0, -9.0, -4.0, 7.0, 82.0, 4.0, 2.0, -2.0, 8.0, -9.0, 37.0, 111.0
-8.0, -5.0, 0.0, -9.0, 8.0, 1.0, 8.0, -5.0, 1.0, 7.0, 86.0, 3.0, -7.0, -9.0, 7.0, -7.0, 49.0, 251.0
-2.0, -8.0, -4.0, -8.0, 7.0, 2.0, -7.0, 5.0, 6.0, -9.0, 88.0, -7.0, -10.0, -4.0, 2.0, 0.0, 34.0, 231.0
2.0, 2.0, 7.0, 7.0, 2.0, 5.0, -8.0, -1.0, 6.0, 3.0, 25.0, 7.0, -3.0, -4.0, 2.0, -5.0, 39.0, 191.0
6.0, 8.0, 8.0, -1.0, 6.0, 2.0, 3.0, 0.0, -10.0, -6.0, 17.0, 8.0, 5.0, 4.0, -5.0, 9.0, 76.0, 198.0
-3.0, -2.0, 6.0, 2.0, -8.0, 3.0, -6.0, 0.0, -6.0, 0.0, 3.0, -10.0, 1.0, -1.0, -3.0, -8.0, 43.0, 191.0
-4.0, -7.0, 8.0, -8.0, -1.0, 3.0, -7.0, 5.0, -2.0, 8.0, 63.0, 3.0, 4.0, -7.0, -7.0, 0.0, 19.0, 231.0
-6.0, -7.0, -1.0, -1.0, -3.0, -7.0, -2.0, 4.0, 1.0, 1.0, 1.0, 5.0, 5.0, 5.0, 8.0, -4.0, 55.0, 101.0
-6.0, 4.0, -2.0, 5.0, 8.0, 2.0, -5.0, -10.0, -10.0, -4.0, 33.0, -10.0, -7.0, -2.0, -9.0, -7.0, 91.0, 251.0
-6.0, -5.0, -9.0, 4.0, -1.0, -4.0, 0.0, -9.0, 3.0, 7.0, 48.0, 4.0, -6.0, -3.0, 3.0, 3.0, 38.0, 189.0
-5.0, -1.0, 0.0, -4.0, -10.0, 1.0, -6.0, -1.0, 1.0, -1.0, 20.0, -3.0, 0.0, -5.0, 2.0, -3.0, 48.0, 151.0
-4.0, -7.0, 2.0, 3.0, -2.0, 9.0, 5.0, 9.0, 5.0, -7.0, 58.0, 2.0, -3.0, 0.0, -4.0, -2.0, 48.0, 127.0
-10.0, -6.0, 2.0, -4.0, -1.0, 4.0, -3.0, 8.0, -1.0, 6.0, 25.0, 1.0, 9.0, -5.0, 6.0, -1.0, 73.0, 148.0
-6.0, 8.0, -10.0, -7.0, 9.0, -6.0, -8.0, -1.0, 5.0, -4.0, 2.0, -6.0, 0.0, 4.0, 4.0, 8.0, 2.0, 266.0
4.0, 3.0, 8.0, 4.0, 6.0, -10.0, 4.0, -7.0, 9.0, 9.0, 21.0, 5.0, -5.0, -5.0, 5.0, -4.0, 93.0, 238.0
-7.0, 3.0, 9.0, -10.0, -10.0, -2.0, 3.0, 1.0, -9.0, -6.0, 16.0, -3.0, -9.0, 5.0, -4.0, -7.0, 6.0, 321.0
-5.0, -10.0, -9.0, -10.0, 4.0, 4.0, 7.0, -7.0, -10.0, 0.0, 86.0, -6.0, 9.0, 8.0, -3.0, -5.0, 72.0, 241.0
-8.0, 3.0, -6.0, 1.0, 0.0, 4.0, 2.0, -8.0, 2.0, 6.0, 37.0, 7.0, 8.0, 3.0, 2.0, -8.0, 66.0, 159.0
0.0, 0.0, -8.0, -2.0, -8.0, 0.0, 4.0, -7.0, -2.0, -9.0, 24.0, 8.0, -4.0, 8.0, -2.0, -6.0, 98.0, 161.0
-4.0, -8.0, 4.0, -3.0, 1.0, -10.0, -4.0, -9.0, -8.0, -8.0, 27.0, -6.0, 9.0, 7.0, 2.0, -9.0, 71.0, 171.0
-6.0, 9.0, 5.0, -2.0, -5.0, -9.0, 5.0, 0.0, 1.0, 3.0, 7.0, -1.0, 8.0, -4.0, 8.0, -8.0, 23.0, 251.0
-8.0, -3.0, -2.0, 4.0, -7.0, 6.0, 5.0, 2.0, -2.0, -4.0, 27.0, 3.0, 1.0, 7.0, 5.0, 2.0, 55.0, 155.0
2.0, -6.0, -9.0, -7.0, -8.0, 7.0, -3.0, -7.0, 1.0, -10.0, 62.0, 2.0, 5.0, -4.0, 9.0, -8.0, 18.0, 191.0
-10.0, 4.0, 6.0, -5.0, 8.0, -8.0, -4.0, 4.0, 8.0, -9.0, 22.0, -4.0, -3.0, -3.0, 3.0, -3.0, 57.0, 331.0
-7.0, -10.0, 0.0, -4.0, 6.0, -2.0, 5.0, 3.0, -5.0, -2.0, 80.0, -3.0, 3.0, -1.0, 4.0, 3.0, 45.0, 231.0
-6.0, 2.0, -4.0, -5.0, -7.0, 7.0, -8.0, -9.0, 1.0, 6.0, 49.0, -7.0, -7.0, 4.0, -10.0, -3.0, 1.0, 151.0
6.0, 1.0, -1.0, 0.0, -8.0, 5.0, -3.0, 3.0, 7.0, 8.0, 76.0, -10.0, 0.0, -10.0, -6.0, 7.0, 61.0, 127.0
-8.0, 2.0, 8.0, -4.0, 9.0, 6.0, 9.0, -5.0, 4.0, -6.0, 61.0, 0.0, 6.0, -3.0, 4.0, -3.0, 32.0, 307.0
7.0, 5.0, -6.0, 5.0, -8.0, -8.0, 1.0, -7.0, 9.0, 1.0, 91.0, 1.0, -1.0, -4.0, 6.0, -3.0, 95.0, 311.0
-10.0, 0.0, 3.0, -3.0, -7.0, 0.0, 5.0, 1.0, 1.0, 5.0, 86.0, -3.0, 2.0, 5.0, -7.0, 4.0, 70.0, 201.0
-3.0, 7.0, -5.0, 2.0, -3.0, 4.0, 7.0, -5.0, -8.0, -4.0, 40.0, 4.0, -10.0, 0.0, 9.0, -7.0, 38.0, 171.0
9.0, 8.0, 9.0, -6.0, 8.0, -2.0, -4.0, -1.0, -7.0, -10.0, 48.0, -8.0, -8.0, 4.0, 2.0, -4.0, 25.0, 341.0
-8.0, -5.0, 0.0, 9.0, 7.0, -5.0, -4.0, -9.0, -10.0, 6.0, 94.0, -6.0, -8.0, 1.0, -6.0, -5.0, 36.0, 291.0
-1.0, 4.0, -3.0, 1.0, 5.0, 3.0, 0.0, 6.0, 6.0, 0.0, 27.0, 1.0, 7.0, 4.0, 6.0, 1.0, 0.0, 1.0
8.0, 5.0, -3.0, 0.0, 4.0, 4.0, -2.0, 0.0, 2.0, -8.0, 76.0, 0.0, 1.0, 4.0, -2.0, 8.0, 72.0, 182.0
3.0, -4.0, 1.0, 4.0, 3.0, -2.0, -7.0, 2.0, 5.0, -1.0, 80.0, -5.0, 1.0, -6.0, -6.0, 4.0, 71.0, 141.0
0.0, 4.0, 1.0, -2.0, -2.0, -8.0, -2.0, -8.0, 5.0, -5.0, 2.0, -6.0, -1.0, 4.0, 9.0, 7.0, 59.0, 75.0
0.0, 5.0, 6.0, -7.0, 0.0, 4.0, 3.0, -7.0, 9.0, 3.0, 45.0, 3.0, -7.0, 7.0, -3.0, 6.0, 82.0, 177.0
-8.0, 6.0, -1.0, 5.0, -9.0, 4.0, 1.0, -7.0, 0.0, -6.0, 12.0, -9.0, 8.0, 6.0, 7.0, 6.0, 53.0, 233.0
6.0, -1.0, -7.0, 6.0, 4.0, -8.0, 7.0, -8.0, 8.0, -6.0, 37.0, 1.0, -8.0, -1.0, 3.0, -10.0, 78.0, 241.0
7.0, 2.0, 8.0, -4.0, -7.0, 7.0, -1.0, -5.0, 3.0, -1.0, 53.0, -3.0, 9.0, 7.0, 4.0, -6.0, 21.0, 261.0
9.0, -3.0, -1.0, 2.0, 4.0, 9.0, 1.0, 6.0, 8.0, 3.0, 23.0, -5.0, 1.0, -6.0, -8.0, -5.0, 41.0, 48.0
7.0, -2.0, -10.0, -6.0, 0.0, -3.0, -9.0, 8.0, 9.0, -10.0, 43.0, -10.0, -5.0, 5.0, 1.0, -3.0, 55.0, 231.0
1.0, -7.0, -1.0, -7.0, -1.0, -8.0, -2.0, -9.0, -7.0, -9.0, 91.0, -1.0, 2.0, 1.0, -8.0, 6.0, 66.0, 151.0
-8.0, 6.0, -3.0, 5.0, -9.0, 2.0, 2.0, -5.0, -8.0, 6.0, 13.0, -8.0, -3.0, 3.0, -10.0, -5.0, 13.0, 277.0
-5.0, 5.0, 5.0, 2.0, -3.0, 9.0, -7.0, 9.0, 3.0, -7.0, 31.0, 3.0, -10.0, 4.0, -9.0, -5.0, 65.0, 179.0
9.0, -10.0, -10.0, 1.0, 5.0, 7.0, 0.0, 4.0, 2.0, -2.0, 45.0, 7.0, 1.0, -6.0, -6.0, 0.0, 44.0, 283.0
6.0, -2.0, 0.0, -3.0, 4.0, 5.0, 0.0, -5.0, -4.0, -10.0, 48.0, 4.0, 7.0, -5.0, -6.0, 2.0, 75.0, 151.0
2.0, 3.0, 9.0, -8.0, 4.0, 6.0, -9.0, 0.0, 7.0, 4.0, 26.0, -7.0, 2.0, -10.0, -8.0, -3.0, 27.0, 241.0
6.0, -6.0, -8.0, -1.0, -2.0, -1.0, 1.0, -5.0, 9.0, -2.0, 27.0, -9.0, 9.0, -3.0, 4.0, -3.0, 19.0, 201.0
8.0, -1.0, 0.0, 5.0, -3.0, -3.0, 2.0, 2.0, 0.0, 7.0, 48.0, 6.0, 7.0, 3.0, 4.0, -10.0, 15.0, 163.0
-10.0, 7.0, 7.0, -10.0, -9.0, -10.0, -4.0, 3.0, 7.0, 9.0, 36.0, -7.0, 4.0, -1.0, 2.0, 0.0, 0.0, 341.0
7.0, -10.0, 0.0, -6.0, -5.0, -7.0, 4.0, 4.0, 6.0, 9.0, 26.0, -1.0, 6.0, 1.0, -3.0, -3.0, 41.0, 227.0
0.0, 9.0, 2.0, 3.0, -4.0, 2.0, -6.0, -1.0, 3.0, -7.0, 89.0, -7.0, -8.0, -6.0, 2.0, 6.0, 84.0, 181.0
-8.0, 9.0, 7.0, 4.0, 0.0, 6.0, 7.0, -7.0, -7.0, 4.0, 14.0, 7.0, 6.0, -8.0, 9.0, -9.0, 42.0, 264.0
-1.0, 9.0, 4.0, 8.0, -10.0, -1.0, -6.0, 9.0, -8.0, -7.0, 43.0, -7.0, 3.0, -1.0, -3.0, 8.0, 48.0, 321.0
8.0, 6.0, -4.0, 2.0, -9.0, 9.0, 6.0, -9.0, 8.0, -9.0, 34.0, 2.0, -5.0, 3.0, 7.0, -1.0, 27.0, 282.0
9.0, -10.0, -1.0, 8.0, 1.0, 2.0, 1.0, 1.0, 0.0, -3.0, 40.0, -9.0, 2.0, 2.0, -3.0, -5.0, 41.0, 291.0
1.0, 6.0, -5.0, -8.0, -5.0, -1.0, -2.0, 9.0, 8.0, 1.0, 32.0, 1.0, -4.0, -4.0, -10.0, -7.0, 90.0, 173.0
-6.0, -6.0, 5.0, -5.0, -8.0, 0.0, 8.0, -10.0, 9.0, -3.0, 9.0, -3.0, 6.0, 5.0, 0.0, 4.0, 33.0, 164.0
3.0, -4.0, -6.0, 1.0, 3.0, -4.0, -3.0, 5.0, -4.0, -10.0, 28.0, -3.0, 7.0, 0.0, -10.0, 3.0, 80.0, 171.0
3.0, -2.0, -4.0, 4.0, 4.0, -7.0, 2.0, -7.0, -8.0, -7.0, 33.0, -10.0, 9.0, -2.0, -4.0, -2.0, 37.0, 171.0
1.0, -4.0, 0.0, 4.0, 7.0, -1.0, -8.0, -5.0, -1.0, -4.0, 50.0, -4.0, 3.0, -9.0, -10.0, -5.0, 36.0, 161.0
-3.0, -2.0, -4.0, -2.0, 8.0, 0.0, -6.0, 7.0, 4.0, 1.0, 83.0, 1.0, 4.0, 6.0, 7.0, 9.0, 17.0, 37.0
-7.0, -8.0, -8.0, -8.0, -3.0, -10.0, -2.0, 9.0, 5.0, -9.0, 21.0, -3.0, -2.0, -9.0, -3.0, 6.0, 29.0, 158.0
-1.0, 1.0, -8.0, 2.0, 0.0, 3.0, -5.0, -1.0, -9.0, 8.0, 75.0, 9.0, -4.0, 4.0, 3.0, 6.0, 36.0, 112.0
-2.0, -4.0, 6.0, 2.0, 9.0, -8.0, -3.0, 8.0, 2.0, -2.0, 89.0, 9.0, -2.0, 5.0, 9.0, 1.0, 79.0, 200.0
6.0, 1.0, 4.0, 5.0, -1.0, -7.0, 5.0, -8.0, 8.0, -3.0, 86.0, 2.0, 6.0, -6.0, -5.0, -2.0, 26.0, 161.0
7.0, 0.0, -7.0, -5.0, -3.0, -6.0, -5.0, 3.0, 7.0, -10.0, 75.0, -3.0, -9.0, 7.0, -9.0, 5.0, 99.0, 191.0
9.0, 8.0, -7.0, 5.0, 2.0, 3.0, -3.0, 6.0, 9.0, -9.0, 62.0, -5.0, -4.0, -4.0, -5.0, -7.0, 32.0, 271.0
7.0, 1.0, 3.0, -10.0, 9.0, -8.0, 2.0, 9.0, -5.0, 8.0, 31.0, -10.0, 9.0, -1.0, 2.0, 0.0, 66.0, 288.0
7.0, -3.0, -1.0, -2.0, 7.0, 6.0, 3.0, 8.0, 5.0, 1.0, 8.0, 3.0, -10.0, -6.0, 9.0, 1.0, 92.0, 57.0
-5.0, -2.0, -7.0, -9.0, 6.0, -9.0, -5.0, 2.0, 8.0, -2.0, 59.0, 0.0, 5.0, -4.0, -7.0, -10.0, 98.0, 213.0
3.0, 8.0, -1.0, -3.0, 6.0, 2.0, 5.0, 2.0, -7.0, -9.0, 88.0, 5.0, -4.0, 6.0, 9.0, 8.0, 87.0, 169.0
-10.0, -9.0, -3.0, 1.0, 4.0, 9.0, 7.0, -2.0, -4.0, -7.0, 62.0, -5.0, 0.0, -6.0, 2.0, 4.0, 90.0, 241.0
1.0, -5.0, 0.0, 6.0, 3.0, 3.0, 3.0, 7.0, -10.0, 6.0, 39.0, 6.0, -10.0, -4.0, -7.0, -10.0, 70.0, 151.0
5.0, 8.0, 2.0, 8.0, -3.0, -7.0, 7.0, 1.0, 3.0, 7.0, 15.0, -4.0, -5.0, 2.0, -3.0, 4.0, 70.0, 202.0
2.0, -4.0, 8.0, 2.0, 2.0, 9.0, -3.0, -5.0, 4.0, 6.0, 31.0, -9.0, -8.0, 3.0, -2.0, 6.0, 49.0, 161.0
-6.0, -2.0, 6.0, -5.0, 6.0, 3.0, -2.0, -5.0, 0.0, -10.0, 48.0, -1.0, -7.0, -2.0, 0.0, -10.0, 25.0, 231.0
-7.0, -10.0, 0.0, 0.0, -9.0, -6.0, -9.0, -6.0, 1.0, -9.0, 56.0, -7.0, -9.0, 8.0, 7.0, -3.0, 76.0, 191.0
-3.0, -2.0, 1.0, -6.0, -3.0, -4.0, 8.0, -4.0, 3.0, -4.0, 71.0, -2.0, -8.0, 7.0, 4.0, 8.0, 81.0, 100.0
-10.0, 8.0, -1.0, 7.0, 1.0, -8.0, -10.0, 2.0, 1.0, -1.0, 30.0, -5.0, 7.0, 0.0, 5.0, -8.0, 53.0, 271.0
3.0, -1.0, -2.0, 1.0, 5.0, 4.0, -7.0, -10.0, -6.0, -10.0, 71.0, -4.0, -5.0, 6.0, -10.0, 5.0, 17.0, 121.0
-6.0, -4.0, 8.0, -7.0, -1.0, -5.0, 8.0, 7.0, -5.0, -1.0, 40.0, -4.0, 7.0, -6.0, -3.0, 3.0, 6.0, 211.0
-1.0, 5.0, 7.0, -8.0, 8.0, -7.0, 5.0, -8.0, 7.0, 8.0, 18.0, 4.0, 6.0, -8.0, -3.0, -4.0, 10.0, 259.0
4.0, 2.0, -6.0, 2.0, 4.0, 3.0, 9.0, 9.0, -6.0, -1.0, 96.0, -2.0, 4.0, 8.0, -3.0, 4.0, 93.0, 161.0
-1.0, -2.0, 8.0, 1.0, 4.0, -2.0, 2.0, -2.0, 6.0, -1.0, 39.0, 6.0, 2.0, 1.0, 3.0, -1.0, 70.0, 154.0
-1.0, -9.0, -5.0, 7.0, -1.0, -7.0, -10.0, 1.0, -1.0, 5.0, 90.0, 3.0, -1.0, -5.0, 9.0, 8.0, 5.0, 192.0
3.0, 9.0, 1.0, 0.0, -4.0, 4.0, 8.0, 0.0, -7.0, -8.0, 71.0, -10.0, 5.0, 5.0, -6.0, 5.0, 16.0, 171.0
8.0, -4.0, -5.0, 1.0, -9.0, -7.0, 5.0, -8.0, 1.0, 0.0, 30.0, -4.0, -3.0, 6.0, 3.0, 5.0, 43.0, 221.0
-5.0, -1.0, -6.0, -3.0, -7.0, -7.0, -7.0, -1.0, -6.0, 2.0, 33.0, 5.0, 8.0, 2.0, 3.0, 1.0, 4.0, 29.0
-8.0, 6.0, -8.0, -6.0, -3.0, -9.0, 7.0, 6.0, 2.0, 6.0, 79.0, 5.0, -10.0, 5.0, -2.0, -4.0, 27.0, 221.0
-5.0, 8.0, -10.0, 9.0, 0.0, 7.0, -5.0, 3.0, 2.0, -8.0, 41.0, -5.0, 4.0, 0.0, -3.0, -4.0, 8.0, 321.0
-2.0, 8.0, -3.0, 4.0, -10.0, 0.0, 2.0, -1.0, 4.0, 6.0, 96.0, 1.0, 9.0, 5.0, -4.0, 2.0, 34.0, 180.0
-4.0, -9.0, -10.0, -4.0, 5.0, -1.0, -2.0, -4.0, -3.0, 0.0, 27.0, 4.0, 7.0, -6.0, -9.0, 2.0, 24.0, 238.0
-3.0, 7.0, -2.0, 4.0, 8.0, -6.0, -8.0, -5.0, 7.0, -7.0, 22.0, 6.0, -7.0, 5.0, 2.0, 7.0, 63.0, 213.0
-1.0, -10.0, 6.0, -1.0, -3.0, -1.0, -6.0, -3.0, 5.0, -5.0, 71.0, -3.0, 9.0, 0.0, -5.0, 6.0, 81.0, 175.0
-10.0, 1.0, -5.0, -9.0, -7.0, 0.0, 0.0, 8.0, -6.0, 1.0, 26.0, 3.0, 2.0, -3.0, -4.0, 6.0, 38.0, 201.0
2.0, 0.0, 2.0, -3.0, -10.0, 6.0, 0.0, 4.0, 6.0, -3.0, 91.0, -6.0, 4.0, -1.0, -3.0, 0.0, 60.0, 158.0
-2.0, 9.0, -10.0, 7.0, 4.0, -1.0, -4.0, 8.0, -8.0, 8.0, 83.0, -8.0, -1.0, 6.0, 6.0, -2.0, 76.0, 321.0
-5.0, 3.0, -10.0, -4.0, 4.0, 3.0, 5.0, 9.0, -6.0, 4.0, 85.0, -1.0, 8.0, 9.0, -10.0, 4.0, 78.0, 190.0
-8.0, -7.0, 4.0, -1.0, 7.0, -9.0, 9.0, -5.0, 5.0, -9.0, 7.0, 2.0, -3.0, 1.0, -6.0, 6.0, 24.0, 255.0
9.0, 4.0, 3.0, 4.0, 8.0, -3.0, -2.0, -7.0, 1.0, 3.0, 67.0, -2.0, -1.0, -5.0, 2.0, -4.0, 69.0, 281.0
-6.0, -4.0, 1.0, 0.0, -8.0, -6.0, 9.0, -10.0, -6.0, 9.0, 68.0, -4.0, -9.0, -2.0, -6.0, 2.0, 19.0, 151.0
-2.0, 3.0, -1.0, 9.0, 4.0, 2.0, -7.0, 9.0, 8.0, 4.0, 99.0, 0.0, 3.0, -7.0, 4.0, -6.0, 97.0, 184.0
8.0, -6.0, 3.0, -3.0, -3.0, -3.0, -1.0, 4.0, -6.0, -2.0, 68.0, -9.0, 8.0, 2.0, 5.0, -2.0, 59.0, 201.0
-9.0, -5.0, 1.0, -5.0, -8.0, -4.0, 0.0, -6.0, -7.0, 3.0, 89.0, 5.0, 0.0, 9.0, 0.0, 0.0, 79.0, 174.0
6.0, 1.0, 7.0, 1.0, -10.0, -1.0, 3.0, 3.0, -8.0, -9.0, 30.0, -1.0, -9.0, -7.0, 7.0, 1.0, 46.0, 241.0
1.0, -5.0, 6.0, 7.0, 6.0, 9.0, -8.0, -9.0, 1.0, -5.0, 96.0, 9.0, 0.0, 3.0, 1.0, -3.0, 18.0, 241.0
2.0, -6.0, -10.0, -9.0, -4.0, -10.0, -5.0, 8.0, -1.0, 6.0, 26.0, 9.0, 4.0, -8.0, -5.0, -10.0, 42.0, 211.0
6.0, -2.0, -6.0, 8.0, -7.0, -1.0, 7.0, 5.0, 1.0, 6.0, 34.0, -5.0, -5.0, -6.0, 9.0, -5.0, 42.0, 182.0
-1.0, 4.0, 8.0, 2.0, 3.0, 6.0, 0.0, -8.0, -6.0, 9.0, 33.0, -10.0, -1.0, -4.0, 5.0, -5.0, 45.0, 171.0
1.0, 7.0, 9.0, -6.0, -8.0, 8.0, 8.0, 6.0, 6.0, -9.0, 51.0, -5.0, -1.0, 7.0, -2.0, 6.0, 98.0, 245.0
0.0, 8.0, -6.0, -7.0, -10.0, 4.0, 4.0, 5.0, 9.0, -10.0, 41.0, 1.0, 9.0, -1.0, 6.0, -10.0, 41.0, 243.0
-10.0, -2.0, 6.0, -3.0, 0.0, 7.0, 8.0, 6.0, -7.0, -4.0, 67.0, -1.0, 5.0, 0.0, 2.0, -7.0, 33.0, 191.0
6.0, 7.0, 8.0, -10.0, 1.0, 2.0, 1.0, -5.0, 4.0, -10.0, 14.0, -8.0, 1.0, -5.0, -4.0, -3.0, 53.0, 310.0
-5.0, -9.0, 5.0, 0.0, -1.0, 9.0, 3.0, -4.0, 6.0, 8.0, 97.0, -7.0, 4.0, 1.0, 9.0, -10.0, 2.0, 191.0
3.0, -8.0, 6.0, -9.0, 3.0, -10.0, -3.0, 7.0, -7.0, -4.0, 54.0, 1.0, -7.0, 8.0, -10.0, 1.0, 70.0, 291.0
-2.0, 8.0, 0.0, -8.0, 2.0, -4.0, 6.0, -9.0, -7.0, -5.0, 7.0, -7.0, -6.0, -7.0, 8.0, -6.0, 1.0, 201.0
4.0, -9.0, -7.0, -10.0, 1.0, -3.0, 0.0, -9.0, 6.0, -4.0, 25.0, -1.0, -1.0, 5.0, 2.0, 7.0, 39.0, 237.0
4.0, -5.0, 1.0, 3.0, 3.0, -3.0, 2.0, 9.0, 2.0, -7.0, 21.0, 0.0, -3.0, -5.0, 9.0, 9.0, 38.0, 131.0
1.0, -8.0, 7.0, -10.0, -1.0, 2.0, 6.0, 6.0, 8.0, 7.0, 77.0, 6.0, -5.0, 0.0, -8.0, 3.0, 80.0, 102.0
-4.0, 8.0, -1.0, 3.0, -2.0, 0.0, 2.0, 7.0, 1.0, -8.0, 18.0, -2.0, -5.0, -10.0, 2.0, -2.0, 41.0, 171.0
4.0, -2.0, 3.0, -8.0, 1.0, -9.0, -3.0, -4.0, 8.0, -2.0, 3.0, -1.0, -3.0, -4.0, 4.0, 5.0, 11.0, 181.0
